"","Id","CreationDate","PostId","RelatedPostId","LinkTypeId"
"13485","6469562","2014-09-28T11:41:52.350","257445","257351","1"
"13486","6469573","2014-09-28T13:15:28.380","257448","257266","1"
"13487","6469632","2014-09-28T15:09:18.740","257459","110518","1"
"13488","6469689","2014-09-28T16:59:39.023","257459","110518","3"
"13489","6469741","2014-09-28T19:43:58.007","257473","150688","1"
"13490","6469791","2014-09-28T20:39:09.817","257478","55536","1"
"13491","6469984","2014-09-29T07:57:05.433","257522","186842","1"
"13492","6470091","2014-09-29T10:58:26.013","257290","138213","3"
"13493","6470251","2014-09-29T14:57:53.547","257507","123011","1"
"13494","6470424","2014-09-29T19:18:11.233","257562","253612","1"
"13495","6470600","2014-09-30T03:01:12.873","257636","58237","1"
"13496","6470601","2014-09-30T04:54:18.743","257636","58237","3"
"13497","6470617","2014-09-30T06:35:09.100","257646","96303","1"
"13498","6470618","2014-09-30T06:52:40.603","257646","96303","3"
"13499","6470662","2014-09-30T08:34:15.953","257650","141005","1"
"13500","6471089","2014-10-01T04:27:35.600","257725","6246","1"
"13501","6471149","2014-10-01T09:16:44.527","257738","1","1"
"13502","6471178","2014-10-01T10:56:40.100","257740","173518","1"
"13503","6471179","2014-10-01T10:56:40.100","257740","41740","1"
"13504","6471180","2014-10-01T10:57:44.910","41740","173518","1"
"13505","6471185","2014-10-01T11:14:37.633","257740","195470","1"
"13506","6471219","2014-10-01T12:06:57.750","257746","134486","1"
"13507","6471230","2014-10-01T12:19:09.373","257746","199217","1"
"13508","6471275","2014-10-01T14:04:56.833","257757","79111","1"
"13509","6471319","2014-10-01T15:43:59.893","257738","1","3"
"13510","6471386","2014-10-01T17:41:13.393","257774","66639","1"
"13511","6471417","2014-10-01T18:06:56.637","257780","197562","1"
"13512","6471420","2014-10-01T18:29:50.113","257697","180309","1"
"13513","6471441","2014-10-01T19:12:19.123","257788","257713","1"
"13514","6471517","2014-10-01T21:01:55.287","257803","257802","1"
"13515","6471660","2014-10-02T08:03:21.520","257697","180309","3"
"13516","6471661","2014-10-02T08:24:42.530","257775","52822","1"
"13517","6471662","2014-10-02T08:24:42.530","257775","76414","1"
"13518","6471663","2014-10-02T08:24:42.530","257775","87077","1"
"13519","6471664","2014-10-02T08:24:42.530","257775","94690","1"
"13520","6471782","2014-10-02T12:14:01.117","257853","180216","1"
"13521","6471793","2014-10-02T12:20:23.467","257852","133485","1"
"13522","6471863","2014-10-02T15:12:45.200","257859","175990","1"
"13523","6471959","2014-10-02T18:10:41.430","257885","227868","1"
"13524","6472038","2014-10-02T19:42:30.807","257852","133485","3"
"13525","6472063","2014-10-02T20:27:57.850","219404","257908","1"
"13526","6472064","2014-10-02T20:30:58.763","257881","128492","1"
"13527","6472105","2014-10-03T03:38:44.547","257725","6246","3"
"13528","6472204","2014-10-03T08:39:31.437","257936","105344","1"
"13529","6472205","2014-10-03T08:39:31.437","257936","120308","1"
"13530","6472268","2014-10-03T12:37:25.280","257967","750","1"
"13531","6472316","2014-10-03T13:28:25.323","257976","232359","1"
"13532","6472396","2014-10-03T16:11:02.767","257989","6395","1"
"13533","6472399","2014-10-03T16:40:04.817","257967","750","3"
"13534","6472425","2014-10-03T17:51:13.080","257989","114316","1"
"13535","6472426","2014-10-03T17:51:13.080","257989","114316","3"
"13536","6472427","2014-10-03T17:51:13.080","257989","6395","3"
"13537","6472472","2014-10-03T18:47:17.197","258012","139171","1"
"13538","6472862","2014-10-04T17:22:23.233","258077","170246","1"
"13539","6473195","2014-10-05T18:20:29.043","258140","57868","1"
"13540","6473320","2014-10-05T23:01:24.357","258086","3199","1"
"13541","6473544","2014-10-06T02:25:38.537","258140","57868","3"
"13542","6473661","2014-10-06T09:06:38.987","258170","196934","1"
"13543","6473755","2014-10-06T13:45:46.513","153620","33526","1"
"13544","6473756","2014-10-06T13:46:02.857","158197","33526","1"
"13545","6473777","2014-10-06T13:55:31.797","258086","3199","3"
"13546","6473784","2014-10-06T14:09:28.617","258179","33526","3"
"13547","6473785","2014-10-06T14:09:38.040","258189","148003","1"
"13548","6473800","2014-10-06T14:26:34.050","258201","139171","1"
"13549","6473801","2014-10-06T14:27:45.457","258201","164256","1"
"13550","6473802","2014-10-06T14:32:02.073","258201","109297","1"
"13551","6473935","2014-10-06T18:54:24.180","258221","99752","1"
"13552","6473976","2014-10-06T20:12:12.007","258234","60872","1"
"13553","6474161","2014-10-07T02:57:23.797","258189","148003","3"
"13554","6474491","2014-10-07T13:38:11.860","258311","45927","1"
"13555","6474492","2014-10-07T13:40:04.343","258311","100637","1"
"13556","6474493","2014-10-07T13:44:47.373","258275","119778","1"
"13557","6474562","2014-10-07T14:50:21.710","158197","33526","3"
"13558","6474589","2014-10-07T15:04:29.890","258341","258338","1"
"13559","6474619","2014-10-07T15:43:15.997","258341","258338","3"
"13560","6474631","2014-10-07T16:04:15.277","258355","258275","1"
"13561","6474652","2014-10-07T16:05:58.330","258275","258355","1"
"13562","6474726","2014-10-07T19:08:36.183","258366","141005","1"
"13563","6474791","2014-10-07T19:54:31.950","258381","258380","1"
"13564","6474832","2014-10-07T20:47:00.657","258384","40373","1"
"13565","6475041","2014-10-08T09:17:24.613","258422","101273","1"
"13566","6475042","2014-10-08T09:17:52.977","258422","42792","1"
"13567","6475151","2014-10-08T12:59:54.920","258311","45927","3"
"13568","6475712","2014-10-09T09:17:34.010","258548","191623","1"
"13569","6475769","2014-10-09T10:07:46.197","258555","105344","1"
"13570","6475770","2014-10-09T10:07:46.197","258555","120308","1"
"13571","6475857","2014-10-09T11:51:14.653","153620","33526","3"
"13572","6475909","2014-10-09T12:27:25.857","258574","238386","1"
"13573","6476039","2014-10-09T16:25:29.863","258596","507","1"
"13574","6476051","2014-10-09T16:31:51.277","258597","236113","1"
"13575","6476052","2014-10-09T16:32:25.347","258597","178317","1"
"13576","6476103","2014-10-09T18:49:25.930","258608","170150","1"
"13577","6476253","2014-10-10T03:12:31.140","258548","191623","3"
"13578","6476254","2014-10-10T03:33:06.770","258620","78795","1"
"13579","6476324","2014-10-10T07:38:04.870","258648","59713","3"
"13580","6476363","2014-10-10T09:08:29.047","258633","91230","1"
"13581","6476374","2014-10-10T09:23:29.080","230423","33526","3"
"13582","6476405","2014-10-10T11:01:03.453","258659","22809","1"
"13583","6476416","2014-10-10T12:47:17.550","258663","258431","1"
"13584","6476438","2014-10-10T14:22:48.183","258620","78795","3"
"13585","6476439","2014-10-10T14:31:22.440","258673","2254","1"
"13586","6476516","2014-10-10T15:38:55.753","258677","32504","1"
"13587","6476534","2014-10-10T16:08:52.650","258683","194635","1"
"13588","6476644","2014-10-10T18:16:42.377","258683","194635","3"
"13589","6476953","2014-10-11T11:27:48.923","258746","120308","1"
"13590","6476954","2014-10-11T11:27:48.923","258746","105344","1"
"13591","6476998","2014-10-11T14:27:53.873","258726","258702","1"
"13592","6478069","2014-10-11T23:47:31.983","259771","39368","1"
"13593","6478258","2014-10-12T14:03:12.853","259801","112047","1"
"13594","6478332","2014-10-12T18:37:59.750","259811","149868","1"
"13595","6478349","2014-10-12T19:15:36.393","259814","566","1"
"13596","6478392","2014-10-12T19:36:20.570","259817","69242","1"
"13597","6478424","2014-10-12T19:50:54.230","259808","118376","1"
"13598","6478491","2014-10-12T22:29:51.573","259817","69242","3"
"13599","6478502","2014-10-12T22:45:27.697","259814","566","3"
"13600","6478643","2014-10-13T09:41:39.750","259857","209735","1"
"13601","6478659","2014-10-13T09:58:59.480","259857","195144","1"
"13602","6478859","2014-10-13T16:02:20.140","258692","258275","1"
"13603","6478923","2014-10-13T17:33:56.880","259898","83364","1"
"13604","6478955","2014-10-13T19:07:16.717","233240","209735","1"
"13605","6478956","2014-10-13T19:08:49.237","209735","195144","1"
"13606","6479000","2014-10-13T20:59:07.297","258422","101273","3"
"13607","6479183","2014-10-14T09:17:40.770","259942","40676","1"
"13608","6479194","2014-10-14T09:23:04.370","259943","181154","1"
"13609","6479229","2014-10-14T10:05:22.453","259947","159964","1"
"13610","6479392","2014-10-14T13:37:53.447","259953","6268","1"
"13611","6479410","2014-10-14T14:22:28.923","233240","209735","3"
"13612","6479482","2014-10-14T15:44:54.993","259984","99433","1"
"13613","6479484","2014-10-14T15:47:35.850","259984","19244","1"
"13614","6479651","2014-10-14T21:38:56.317","259996","258467","1"
"13615","6479652","2014-10-14T21:44:38.020","260013","151733","1"
"13616","6479653","2014-10-14T21:44:38.020","260013","196355","1"
"13617","6479654","2014-10-14T21:44:38.020","260013","68058","1"
"13618","6479655","2014-10-14T21:44:38.020","260013","193267","1"
"13619","6479737","2014-10-15T01:06:53.203","260027","165543","1"
"13620","6479738","2014-10-15T01:21:51.060","260027","84278","1"
"13621","6479796","2014-10-15T03:44:45.463","260027","84278","3"
"13622","6479807","2014-10-15T06:42:26.220","259997","259902","1"
"13623","6479872","2014-10-15T08:29:02.797","260042","159813","1"
"13624","6479873","2014-10-15T08:30:23.703","260041","215826","1"
"13625","6479970","2014-10-15T10:27:45.403","258633","91230","3"
"13626","6479989","2014-10-15T11:02:09.183","231963","233166","1"
"13627","6479990","2014-10-15T11:11:14.293","259984","99433","3"
"13628","6479991","2014-10-15T11:11:14.293","259984","19244","3"
"13629","6480040","2014-10-15T13:11:02.923","240535","65742","1"
"13630","6480041","2014-10-15T13:11:39.037","259811","149868","3"
"13631","6480042","2014-10-15T13:11:50.337","215242","65742","1"
"13632","6480051","2014-10-15T13:27:48.890","260070","89936","1"
"13633","6480052","2014-10-15T13:27:48.890","260070","37498","1"
"13634","6480053","2014-10-15T13:27:48.890","260070","230115","1"
"13635","6480054","2014-10-15T13:27:48.890","260070","57370","1"
"13636","6480075","2014-10-15T14:10:20.757","260073","2185","1"
"13637","6480147","2014-10-15T15:30:26.497","259943","181154","3"
"13638","6480204","2014-10-15T16:37:23.937","260094","258168","1"
"13639","6480214","2014-10-15T17:22:01.600","260087","184464","1"
"13640","6480385","2014-10-16T00:11:11.067","260042","159813","3"
"13641","6480606","2014-10-16T11:58:06.420","260163","70877","1"
"13642","6480633","2014-10-16T13:18:45.297","258663","258431","3"
"13643","6480634","2014-10-16T13:33:18.093","260163","227868","1"
"13644","6480637","2014-10-16T13:51:38.843","260041","215826","3"
"13645","6480678","2014-10-16T14:25:36.287","260170","260163","1"
"13646","6480699","2014-10-16T15:08:09.310","260172","28098","1"
"13647","6480700","2014-10-16T15:10:25.123","260172","212317","1"
"13648","6480711","2014-10-16T15:12:01.153","260172","129141","1"
"13649","6480713","2014-10-16T15:38:37.193","260172","28098","3"
"13650","6480969","2014-10-17T00:55:35.227","260218","232045","1"
"13651","6481036","2014-10-17T06:59:20.410","260218","232045","3"
"13652","6481756","2014-10-18T20:40:02.393","108789","133768","1"
"13653","6481788","2014-10-18T22:20:35.737","260343","134097","1"
"13654","6481919","2014-10-19T05:53:51.987","260347","81705","1"
"13655","6481994","2014-10-19T11:24:35.310","259996","258467","3"
"13656","6482070","2014-10-19T14:53:28.850","260376","120308","1"
"13657","6482071","2014-10-19T14:53:28.850","260376","105344","1"
"13658","6482085","2014-10-19T17:01:35.717","260390","208659","1"
"13659","6482099","2014-10-19T17:23:08.903","260343","134097","3"
"13660","6482154","2014-10-19T21:35:32.953","260107","251130","1"
"13661","6482269","2014-10-20T06:50:18.010","260415","81624","1"
"13662","6482280","2014-10-20T08:28:07.540","260418","244354","1"
"13663","6482318","2014-10-20T11:34:24.577","50835","134532","1"
"13664","6482344","2014-10-20T12:05:54.137","260437","251071","1"
"13665","6482430","2014-10-20T14:28:59.637","108789","133768","3"
"13666","6482431","2014-10-20T14:29:58.790","50835","134532","3"
"13667","6482432","2014-10-20T14:32:11.310","260418","244354","3"
"13668","6482433","2014-10-20T14:55:26.710","257315","110933","3"
"13669","6482559","2014-10-20T16:51:02.293","260437","187799","1"
"13670","6482634","2014-10-20T21:51:59.230","260469","175594","1"
"13671","6482635","2014-10-20T21:56:03.493","260488","98034","1"
"13672","6482779","2014-10-21T07:00:47.993","260510","225241","1"
"13673","6482782","2014-10-21T07:02:06.400","260510","195081","1"
"13674","6482843","2014-10-21T09:43:49.650","260525","51933","1"
"13675","6482887","2014-10-21T13:45:00.567","260538","76801","1"
"13676","6482888","2014-10-21T13:45:35.697","260538","71287","1"
"13677","6482889","2014-10-21T13:53:12.163","260538","77332","1"
"13678","6482954","2014-10-21T15:14:40.013","260538","77332","3"
"13679","6482955","2014-10-21T15:14:40.013","260538","76801","3"
"13680","6483091","2014-10-21T16:21:05.677","260553","180585","1"
"13681","6483166","2014-10-21T17:03:04.747","260512","257868","1"
"13682","6483238","2014-10-21T18:40:58.760","260566","87457","1"
"13683","6483259","2014-10-21T18:51:03.577","260566","131107","1"
"13684","6483260","2014-10-21T18:52:29.177","260566","202843","1"
"13685","6483321","2014-10-21T20:31:44.033","260576","154733","1"
"13686","6483506","2014-10-22T07:03:58.683","260588","210850","1"
"13687","6483558","2014-10-22T09:54:40.707","260623","170808","1"
"13688","6483569","2014-10-22T11:10:42.213","260621","112402","1"
"13689","6483614","2014-10-22T13:15:27.813","260588","210850","3"
"13690","6483683","2014-10-22T14:23:53.170","260640","246292","1"
"13691","6483734","2014-10-22T15:48:02.253","260649","34959","1"
"13692","6483735","2014-10-22T15:51:18.123","260623","170808","3"
"13693","6483756","2014-10-22T15:57:13.947","260652","222403","1"
"13694","6483817","2014-10-22T17:35:19.160","260309","208154","1"
"13695","6483838","2014-10-22T18:27:14.653","260621","221490","1"
"13696","6483851","2014-10-22T20:13:17.827","260664","241582","1"
"13697","6484045","2014-10-23T06:39:29.863","260700","222732","1"
"13698","6484095","2014-10-23T08:59:06.663","260703","11485","1"
"13699","6484196","2014-10-23T13:41:58.717","260621","112402","3"
"13700","6484246","2014-10-23T14:40:28.510","260664","48419","1"
"13701","6484247","2014-10-23T14:40:28.510","260664","171457","1"
"13702","6484248","2014-10-23T14:40:28.510","260664","215450","1"
"13703","6484249","2014-10-23T14:58:45.860","260736","205672","1"
"13704","6484530","2014-10-24T04:36:06.530","260787","141005","1"
"13705","6484652","2014-10-24T09:22:41.737","260818","242911","1"
"13706","6484701","2014-10-24T11:32:51.517","260827","260261","1"
"13707","6484791","2014-10-24T17:07:11.650","260798","141261","1"
"13708","6484815","2014-10-24T18:48:49.300","260778","237238","1"
"13709","6485020","2014-10-25T10:38:19.200","260891","209376","1"
"13710","6485153","2014-10-25T17:44:20.677","260916","60544","1"
"13711","6485176","2014-10-25T18:17:00.117","260918","141005","1"
"13712","6485237","2014-10-25T22:35:52.313","260918","141005","3"
"13713","6485406","2014-10-26T14:28:01.877","260952","258050","1"
"13714","6485432","2014-10-26T17:44:36.773","260778","226229","1"
"13715","6485433","2014-10-26T17:44:36.773","260778","58248","1"
"13716","6485495","2014-10-26T20:34:29.150","260952","258050","3"
"13717","6485618","2014-10-27T06:07:27.297","260992","126285","1"
"13718","6485742","2014-10-27T10:05:47.907","261009","105344","1"
"13719","6485743","2014-10-27T10:05:47.907","261009","120308","1"
"13720","6485777","2014-10-27T10:43:33.307","260798","141261","3"
"13721","6485802","2014-10-27T11:55:59.200","261018","219872","1"
"13722","6485804","2014-10-27T12:35:38.510","261018","101830","1"
"13723","6485831","2014-10-27T13:30:03.123","261025","24412","1"
"13724","6485865","2014-10-27T14:27:28.310","261033","52749","1"
"13725","6485884","2014-10-27T15:03:44.873","261025","24412","3"
"13726","6485895","2014-10-27T15:17:17.837","261036","141522","1"
"13727","6485896","2014-10-27T15:40:09.070","261036","141005","1"
"13728","6486018","2014-10-27T18:25:50.697","261018","219872","3"
"13729","6486107","2014-10-27T21:42:40.357","261071","49550","1"
"13730","6486204","2014-10-28T04:41:21.430","261071","49550","3"
"13731","6486209","2014-10-28T05:58:41.927","261083","40313","1"
"13732","6486263","2014-10-28T07:30:07.750","261094","49999","1"
"13733","6486309","2014-10-28T08:47:14.783","180983","260896","1"
"13734","6486434","2014-10-28T11:32:56.407","261118","59520","1"
"13735","6486457","2014-10-28T12:01:16.527","261121","97207","1"
